N1,P1,P2,N3,P3,N1_prev1,P1_prev1,P2_prev1,N3_prev1,P3_prev1,N1_prev2,P1_prev2,P2_prev2,N3_prev2,P3_prev2,N1_prev3,P1_prev3,P2_prev3,N3_prev3,P3_prev3,AP,Predicted AP,subject
6.27794e-05,8.23429e-05,0.000163594945,0.0004244972,-0.000511507,4.11609e-05,-1.89e-08,0.000202347597,0.0004126113,-0.000505401,-0.0001806535,0.0001121906,0.000133360067,-1.42572e-05,-6.3128e-05,-0.0001930304,0.0001268186,0.000145038357,-1.08298e-05,-7.2921e-05,2.0,2.0,S18_30C
6.12657e-05,8.35419e-05,0.000199075934,0.0004152838,-0.000497088,6.27794e-05,8.23429e-05,0.000163594945,0.0004244972,-0.000511507,4.11609e-05,-1.89e-08,0.000202347597,0.0004126113,-0.000505401,-0.0001806535,0.0001121906,0.000133360067,-1.42572e-05,-6.3128e-05,2.0,2.0,S18_30C
5.12207e-05,8.76717e-05,0.000144678517,0.0004007615,-0.000491833,6.12657e-05,8.35419e-05,0.000199075934,0.0004152838,-0.000497088,6.27794e-05,8.23429e-05,0.000163594945,0.0004244972,-0.000511507,4.11609e-05,-1.89e-08,0.000202347597,0.0004126113,-0.000505401,2.0,2.0,S18_30C
3.9942e-05,8.77734e-05,0.000151279834,0.0003967047,-0.000469267,5.12207e-05,8.76717e-05,0.000144678517,0.0004007615,-0.000491833,6.12657e-05,8.35419e-05,0.000199075934,0.0004152838,-0.000497088,6.27794e-05,8.23429e-05,0.000163594945,0.0004244972,-0.000511507,2.0,2.0,S18_30C
3.1696e-05,-2.23936e-05,-0.000469016784,-0.001342863,-0.000278303,-4.93482e-05,0.0002772583,6.15896861e-05,-3.26171e-05,-7.861e-06,-5.13654e-05,0.0003796556,9.42884872e-05,-3.19888e-05,8.6e-06,-8.21184e-05,0.0004735647,0.000166753613,-0.0001002044,-2.263e-06,3.0,3.0,S18_30C
2.29811e-05,-1.58239e-05,-0.000452343404,-0.001481606,-0.000147001,3.1696e-05,-2.23936e-05,-0.000469016784,-0.001342863,-0.000278303,-4.93482e-05,0.0002772583,6.15896861e-05,-3.26171e-05,-7.861e-06,-5.13654e-05,0.0003796556,9.42884872e-05,-3.19888e-05,8.6e-06,3.0,3.0,S18_30C
1.81327e-05,-1.284e-06,-0.000426110055,-0.001410926,-3.8873e-05,2.29811e-05,-1.58239e-05,-0.000452343404,-0.001481606,-0.000147001,3.1696e-05,-2.23936e-05,-0.000469016784,-0.001342863,-0.000278303,-4.93482e-05,0.0002772583,6.15896861e-05,-3.26171e-05,-7.861e-06,3.0,0.0,S18_30C
1.18608e-05,1.53602e-05,-0.000342679705,-0.001581951,6.3139e-05,1.81327e-05,-1.284e-06,-0.000426110055,-0.001410926,-3.8873e-05,2.29811e-05,-1.58239e-05,-0.000452343404,-0.001481606,-0.000147001,3.1696e-05,-2.23936e-05,-0.000469016784,-0.001342863,-0.000278303,3.0,0.0,S18_30C
1.2913e-06,1.6133e-06,-0.000339654711,-0.001642992,0.000196119,1.18608e-05,1.53602e-05,-0.000342679705,-0.001581951,6.3139e-05,1.81327e-05,-1.284e-06,-0.000426110055,-0.001410926,-3.8873e-05,2.29811e-05,-1.58239e-05,-0.000452343404,-0.001481606,-0.000147001,3.0,0.0,S18_30C
-0.0003842419,0.0001167222,0.000277765328,5.82616e-05,-0.000153559,-0.0002226958,0.0002061865,0.000305726047,-2.9813e-06,-0.000126499,-0.0001393614,0.0001604961,0.000341592618,-3.93367e-05,-6.707e-05,-0.0001540524,0.0001608276,0.000209457052,-3.79851e-05,-6.7169e-05,4.0,7.0,S18_30C
-0.0004205925,0.0001994783,0.000284817244,5.37095e-05,-0.00014221,-0.0003842419,0.0001167222,0.000277765328,5.82616e-05,-0.000153559,-0.0002226958,0.0002061865,0.000305726047,-2.9813e-06,-0.000126499,-0.0001393614,0.0001604961,0.000341592618,-3.93367e-05,-6.707e-05,4.0,4.0,S18_30C
-0.0004379741,0.0002133985,0.000335022574,5.25914e-05,-0.000198758,-0.0004205925,0.0001994783,0.000284817244,5.37095e-05,-0.00014221,-0.0003842419,0.0001167222,0.000277765328,5.82616e-05,-0.000153559,-0.0002226958,0.0002061865,0.000305726047,-2.9813e-06,-0.000126499,4.0,4.0,S18_30C
-0.0004388584,0.000198486,0.000285657676,5.57494e-05,-0.000141558,-0.0004379741,0.0002133985,0.000335022574,5.25914e-05,-0.000198758,-0.0004205925,0.0001994783,0.000284817244,5.37095e-05,-0.00014221,-0.0003842419,0.0001167222,0.000277765328,5.82616e-05,-0.000153559,4.0,5.0,S18_30C
-0.0004567959,0.0001956128,0.00024965062,5.17449e-05,-0.000129734,-0.0004388584,0.000198486,0.000285657676,5.57494e-05,-0.000141558,-0.0004379741,0.0002133985,0.000335022574,5.25914e-05,-0.000198758,-0.0004205925,0.0001994783,0.000284817244,5.37095e-05,-0.00014221,4.0,5.0,S18_30C
-0.0003066205,0.0003253551,0.000604561646,-9.71259e-05,-7.4665e-05,-0.0002518606,0.0002854393,0.000523494673,-7.29453e-05,-8.2946e-05,-0.0002803656,0.0001201764,4.40377371e-05,-7.5679e-05,-7.174e-05,-0.0003284393,9.1041e-05,2.74804261e-05,-8.12302e-05,-6.9642e-05,5.0,5.0,S18_30C
-0.000290869,0.0003225617,0.000608624192,-9.25149e-05,-7.7646e-05,-0.0003066205,0.0003253551,0.000604561646,-9.71259e-05,-7.4665e-05,-0.0002518606,0.0002854393,0.000523494673,-7.29453e-05,-8.2946e-05,-0.0002803656,0.0001201764,4.40377371e-05,-7.5679e-05,-7.174e-05,5.0,5.0,S18_30C
-0.0002804642,0.0003105404,0.000570195727,-0.000102913,-3.29e-05,-0.000290869,0.0003225617,0.000608624192,-9.25149e-05,-7.7646e-05,-0.0003066205,0.0003253551,0.000604561646,-9.71259e-05,-7.4665e-05,-0.0002518606,0.0002854393,0.000523494673,-7.29453e-05,-8.2946e-05,5.0,5.0,S18_30C
-0.000266925,0.0003224201,0.000568822667,-0.0001041642,-3.5229e-05,-0.0002804642,0.0003105404,0.000570195727,-0.000102913,-3.29e-05,-0.000290869,0.0003225617,0.000608624192,-9.25149e-05,-7.7646e-05,-0.0003066205,0.0003253551,0.000604561646,-9.71259e-05,-7.4665e-05,5.0,5.0,S18_30C
-3.62433e-05,-0.0003873983,0.000745086174,-0.0002862577,0.000221622,-6.91425e-05,-0.0002057464,0.00070538494,-1.1519e-06,8.4248e-05,-7.19894e-05,0.0001696652,0.000229513462,-3.399e-06,-0.000103469,-7.80316e-05,0.0001717695,0.000208340774,-5.5469e-06,-8.3012e-05,6.0,0.0,S18_30C
-0.0001092914,0.0001705684,6.35144679e-05,-4.25939e-05,-2.5669e-05,-8.13107e-05,8.62682e-05,4.83139229e-05,-6.72424e-05,-6.359e-06,-8.66217e-05,0.0001163875,3.06638321e-05,-6.94808e-05,2.1981e-05,-9.17669e-05,0.0001124171,1.99747737e-05,-7.27468e-05,8.192e-06,7.0,8.0,S18_30C
-0.0001191161,0.000160152,4.38926108e-05,-4.01024e-05,-2.7468e-05,-0.0001092914,0.0001705684,6.35144679e-05,-4.25939e-05,-2.5669e-05,-8.13107e-05,8.62682e-05,4.83139229e-05,-6.72424e-05,-6.359e-06,-8.66217e-05,0.0001163875,3.06638321e-05,-6.94808e-05,2.1981e-05,7.0,8.0,S18_30C
-0.0001227341,0.000151798,5.81872155e-05,-4.46621e-05,8.799e-06,-0.0001191161,0.000160152,4.38926108e-05,-4.01024e-05,-2.7468e-05,-0.0001092914,0.0001705684,6.35144679e-05,-4.25939e-05,-2.5669e-05,-8.13107e-05,8.62682e-05,4.83139229e-05,-6.72424e-05,-6.359e-06,7.0,8.0,S18_30C
-0.0001201315,0.0001547466,3.8385213e-05,-3.99475e-05,2.3306e-05,-0.0001227341,0.000151798,5.81872155e-05,-4.46621e-05,8.799e-06,-0.0001191161,0.000160152,4.38926108e-05,-4.01024e-05,-2.7468e-05,-0.0001092914,0.0001705684,6.35144679e-05,-4.25939e-05,-2.5669e-05,7.0,8.0,S18_30C
-0.0001267286,0.0001783005,4.88858641e-05,-4.9296e-05,2.6971e-05,-0.0001201315,0.0001547466,3.8385213e-05,-3.99475e-05,2.3306e-05,-0.0001227341,0.000151798,5.81872155e-05,-4.46621e-05,8.799e-06,-0.0001191161,0.000160152,4.38926108e-05,-4.01024e-05,-2.7468e-05,7.0,8.0,S18_30C
-5.21375e-05,0.0006123806,0.000217448367,1.70596e-05,-7.7878e-05,-6.74243e-05,0.0005701056,0.000183230091,-1.75777e-05,-6.5778e-05,-7.26545e-05,0.0001152945,1.42857402e-07,-4.8972e-05,-2.98e-07,-7.66333e-05,9.65482e-05,1.43694742e-05,-5.36572e-05,7.11e-06,8.0,9.0,S18_30C
-5.21385e-05,0.0006204903,0.000204201118,1.88617e-05,-1.995e-05,-5.21375e-05,0.0006123806,0.000217448367,1.70596e-05,-7.7878e-05,-6.74243e-05,0.0005701056,0.000183230091,-1.75777e-05,-6.5778e-05,-7.26545e-05,0.0001152945,1.42857402e-07,-4.8972e-05,-2.98e-07,8.0,9.0,S18_30C
-5.84345e-05,0.0006412141,0.000164137484,7.0577e-06,-3.4589e-05,-5.21385e-05,0.0006204903,0.000204201118,1.88617e-05,-1.995e-05,-5.21375e-05,0.0006123806,0.000217448367,1.70596e-05,-7.7878e-05,-6.74243e-05,0.0005701056,0.000183230091,-1.75777e-05,-6.5778e-05,8.0,9.0,S18_30C
-6.90565e-05,0.0006146716,0.000133977461,-2.65019e-05,-9.903e-06,-5.84345e-05,0.0006412141,0.000164137484,7.0577e-06,-3.4589e-05,-5.21385e-05,0.0006204903,0.000204201118,1.88617e-05,-1.995e-05,-5.21375e-05,0.0006123806,0.000217448367,1.70596e-05,-7.7878e-05,8.0,9.0,S18_30C
-6.97404e-05,0.0006002523,0.00015384391,-3.15012e-05,1.4739e-05,-6.90565e-05,0.0006146716,0.000133977461,-2.65019e-05,-9.903e-06,-5.84345e-05,0.0006412141,0.000164137484,7.0577e-06,-3.4589e-05,-5.21385e-05,0.0006204903,0.000204201118,1.88617e-05,-1.995e-05,8.0,9.0,S18_30C
-4.73604e-05,0.0010390119,0.000350531685,1.70563e-05,-0.000148238,-5.71474e-05,0.0001701079,5.26800941e-05,-3.95014e-05,4.019e-06,-5.85226e-05,0.000174115,3.91518697e-05,-4.04831e-05,8.5e-07,-5.88216e-05,0.000191698,3.84159794e-05,-3.58394e-05,-7.187e-06,8.0,9.0,S18_30C
2.32181e-05,0.0010985157,0.00045004714,0.0001917461,-0.000283382,-4.73604e-05,0.0010390119,0.000350531685,1.70563e-05,-0.000148238,-5.71474e-05,0.0001701079,5.26800941e-05,-3.95014e-05,4.019e-06,-5.85226e-05,0.000174115,3.91518697e-05,-4.04831e-05,8.5e-07,8.0,9.0,S18_30C
7.09195e-05,0.0011672396,0.000583083718,0.0002946668,-0.000375722,2.32181e-05,0.0010985157,0.00045004714,0.0001917461,-0.000283382,-4.73604e-05,0.0010390119,0.000350531685,1.70563e-05,-0.000148238,-5.71474e-05,0.0001701079,5.26800941e-05,-3.95014e-05,4.019e-06,8.0,5.0,S18_30C
9.98483e-05,0.0012902371,0.000676136289,0.0003546802,-0.000446965,7.09195e-05,0.0011672396,0.000583083718,0.0002946668,-0.000375722,2.32181e-05,0.0010985157,0.00045004714,0.0001917461,-0.000283382,-4.73604e-05,0.0010390119,0.000350531685,1.70563e-05,-0.000148238,8.0,6.0,S18_30C
0.0001549911,0.0012909011,0.00081036886,0.0004802455,-0.000596539,9.98483e-05,0.0012902371,0.000676136289,0.0003546802,-0.000446965,7.09195e-05,0.0011672396,0.000583083718,0.0002946668,-0.000375722,2.32181e-05,0.0010985157,0.00045004714,0.0001917461,-0.000283382,8.0,6.0,S18_30C
-9.74671e-05,7.27353e-05,-8.83533576e-05,1.80883e-05,-0.000101935,-7.88267e-05,0.0002609687,-4.95778522e-06,0.0001024154,-0.000154122,-6.96187e-05,0.0001122315,0.000119110082,0.000164701,-0.000267395,-6.10139e-05,0.0001124906,0.00014397694,0.0002102371,-0.000313312,9.0,0.0,S18_30C
-0.0001102218,-0.0001363792,-0.000119520875,-4.28393e-05,-5.4086e-05,-9.74671e-05,7.27353e-05,-8.83533576e-05,1.80883e-05,-0.000101935,-7.88267e-05,0.0002609687,-4.95778522e-06,0.0001024154,-0.000154122,-6.96187e-05,0.0001122315,0.000119110082,0.000164701,-0.000267395,9.0,3.0,S18_30C
-0.0001211889,-0.0002092133,-0.000104794846,-8.63146e-05,-8.357e-06,-0.0001102218,-0.0001363792,-0.000119520875,-4.28393e-05,-5.4086e-05,-9.74671e-05,7.27353e-05,-8.83533576e-05,1.80883e-05,-0.000101935,-7.88267e-05,0.0002609687,-4.95778522e-06,0.0001024154,-0.000154122,9.0,3.0,S18_30C
-0.0001206466,-0.0005001304,-0.000134395319,-8.46271e-05,-2.848e-06,-0.0001211889,-0.0002092133,-0.000104794846,-8.63146e-05,-8.357e-06,-0.0001102218,-0.0001363792,-0.000119520875,-4.28393e-05,-5.4086e-05,-9.74671e-05,7.27353e-05,-8.83533576e-05,1.80883e-05,-0.000101935,9.0,3.0,S18_30C
-0.0001191812,-0.0006983112,-0.000148530264,-8.76487e-05,5.41e-06,-0.0001206466,-0.0005001304,-0.000134395319,-8.46271e-05,-2.848e-06,-0.0001211889,-0.0002092133,-0.000104794846,-8.63146e-05,-8.357e-06,-0.0001102218,-0.0001363792,-0.000119520875,-4.28393e-05,-5.4086e-05,9.0,3.0,S18_30C
-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,-0.002784638,1.36084e-05,-3.99284763e-05,-9.96885e-05,0.00014009,0.0,0.0,S18_30C
-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,-0.002984926,0.0001404962,0.000147832718,-0.0002236164,-0.000146593,0.0,0.0,S18_30C
-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,-0.0011667116,8.44996e-05,6.85680789e-05,5.43487e-05,-6.4166e-05,0.0,0.0,S18_30C
-0.0004236964,8.52748e-05,5.53723512e-05,4.89022e-05,-8.9691e-05,-0.0004807169,8.49527e-05,6.32903393e-05,4.88106e-05,-0.000110579,-0.0005650789,8.96448e-05,2.8751987e-05,4.55424e-05,-6.3183e-05,-0.0008030372,7.6113e-05,4.07394982e-05,3.6339e-05,-6.1152e-05,0.0,0.0,S18_30C
-0.0009074748,7.40664e-05,5.93506338e-05,4.32626e-05,-7.3186e-05,-0.001719385,7.17629e-05,4.34344438e-05,3.07169e-05,-5.2828e-05,-0.002697836,8.31464e-05,6.97850337e-05,8.3221e-05,-6.4387e-05,-0.002771928,5.42113e-05,6.11530195e-05,-4.06838e-05,-8.4039e-05,0.0,0.0,S18_30C
-6.15689e-05,-5.28151e-05,0.000454389636,-0.0002566208,4.6722e-05,-6.4762e-05,-8.6779e-05,0.000581005297,-0.0003064938,6.5811e-05,-6.43109e-05,-0.0001449032,0.000867694034,-0.0003600713,9.339e-05,-6.77369e-05,-0.0002389686,0.00115366129,-0.00046538,0.000193834,0.0,0.0,S19_32C
-6.07685e-05,-4.21973e-05,0.000397343305,-0.0002382555,2.0016e-05,-6.15689e-05,-5.28151e-05,0.000454389636,-0.0002566208,4.6722e-05,-6.4762e-05,-8.6779e-05,0.000581005297,-0.0003064938,6.5811e-05,-6.43109e-05,-0.0001449032,0.000867694034,-0.0003600713,9.339e-05,0.0,0.0,S19_32C
-5.85027e-05,-1.05297e-05,0.000307518814,-0.0002169798,8.766e-06,-6.07685e-05,-4.21973e-05,0.000397343305,-0.0002382555,2.0016e-05,-6.15689e-05,-5.28151e-05,0.000454389636,-0.0002566208,4.6722e-05,-6.4762e-05,-8.6779e-05,0.000581005297,-0.0003064938,6.5811e-05,0.0,0.0,S19_32C
-5.86632e-05,-1.2294e-06,0.000304846064,-0.0002001632,7.62e-07,-5.85027e-05,-1.05297e-05,0.000307518814,-0.0002169798,8.766e-06,-6.07685e-05,-4.21973e-05,0.000397343305,-0.0002382555,2.0016e-05,-6.15689e-05,-5.28151e-05,0.000454389636,-0.0002566208,4.6722e-05,0.0,7.0,S19_32C
-5.566e-05,1.47917e-05,0.000248480443,-0.0001866456,3.099e-05,-5.86632e-05,-1.2294e-06,0.000304846064,-0.0002001632,7.62e-07,-5.85027e-05,-1.05297e-05,0.000307518814,-0.0002169798,8.766e-06,-6.07685e-05,-4.21973e-05,0.000397343305,-0.0002382555,2.0016e-05,0.0,7.0,S19_32C
-0.0001134139,3.3901e-05,6.31167641e-05,-0.0001512883,1.0301e-05,-0.0001280797,3.69713e-05,0.000100389087,-0.0001761583,2.0402e-05,-0.0001823539,4.09606e-05,6.85815467e-05,-0.0002153032,1.1184e-05,-0.0002121955,3.7436e-05,6.29253773e-05,-0.000235068,8.257e-05,0.0,0.0,S19_32C
-9.08879e-05,5.5769e-05,8.63040841e-05,-0.0001416857,1.1184e-05,-0.0001134139,3.3901e-05,6.31167641e-05,-0.0001512883,1.0301e-05,-0.0001280797,3.69713e-05,0.000100389087,-0.0001761583,2.0402e-05,-0.0001823539,4.09606e-05,6.85815467e-05,-0.0002153032,1.1184e-05,0.0,0.0,S19_32C
-8.70832e-05,3.80853e-05,6.42792365e-05,-0.0001326786,-2.053e-06,-9.08879e-05,5.5769e-05,8.63040841e-05,-0.0001416857,1.1184e-05,-0.0001134139,3.3901e-05,6.31167641e-05,-0.0001512883,1.0301e-05,-0.0001280797,3.69713e-05,0.000100389087,-0.0001761583,2.0402e-05,0.0,0.0,S19_32C
-8.32639e-05,5.59967e-05,7.23579869e-05,-0.0001283567,6.47e-06,-8.70832e-05,3.80853e-05,6.42792365e-05,-0.0001326786,-2.053e-06,-9.08879e-05,5.5769e-05,8.63040841e-05,-0.0001416857,1.1184e-05,-0.0001134139,3.3901e-05,6.31167641e-05,-0.0001512883,1.0301e-05,0.0,7.0,S19_32C
-0.0017622064,0.0001597513,0.000117086791,5.61017e-05,-9.414e-05,-4.58342e-05,0.0002408167,0.000112040616,-5.78307e-05,-1.7664e-05,-4.88626e-05,0.0002642384,4.46036429e-05,-4.90244e-05,-1.125e-05,-4.11337e-05,0.0002863194,0.000132707428,-3.97294e-05,-1.5147e-05,1.0,1.0,S19_32C
-0.001913341,0.0001816855,0.000118423166,4.71383e-05,-9.8446e-05,-0.0017622064,0.0001597513,0.000117086791,5.61017e-05,-9.414e-05,-4.58342e-05,0.0002408167,0.000112040616,-5.78307e-05,-1.7664e-05,-4.88626e-05,0.0002642384,4.46036429e-05,-4.90244e-05,-1.125e-05,1.0,1.0,S19_32C
-0.001971262,0.0001896651,0.000115837101,5.22293e-05,-7.885e-05,-0.001913341,0.0001816855,0.000118423166,4.71383e-05,-9.8446e-05,-0.0017622064,0.0001597513,0.000117086791,5.61017e-05,-9.414e-05,-4.58342e-05,0.0002408167,0.000112040616,-5.78307e-05,-1.7664e-05,1.0,1.0,S19_32C
-0.001970923,0.0001848755,9.92582718e-05,2.92475e-05,-8.1996e-05,-0.001971262,0.0001896651,0.000115837101,5.22293e-05,-7.885e-05,-0.001913341,0.0001816855,0.000118423166,4.71383e-05,-9.8446e-05,-0.0017622064,0.0001597513,0.000117086791,5.61017e-05,-9.414e-05,1.0,1.0,S19_32C
0.0001345632,4.87241e-05,0.00016717297,0.000625972,-0.000619547,-0.0001425378,5.35956e-05,0.000174300003,-6.02425e-05,-1.5777e-05,-0.000150832,7.70518e-05,8.4215586e-05,-5.91135e-05,-5.4793e-05,-0.0001658818,7.54406e-05,8.26929536e-05,-6.16846e-05,-3.3518e-05,2.0,2.0,S19_32C
0.0001500766,4.23725e-05,0.000203158517,0.000542353,-0.000626734,0.0001345632,4.87241e-05,0.00016717297,0.000625972,-0.000619547,-0.0001425378,5.35956e-05,0.000174300003,-6.02425e-05,-1.5777e-05,-0.000150832,7.70518e-05,8.4215586e-05,-5.91135e-05,-5.4793e-05,2.0,2.0,S19_32C
0.000161222,3.17904e-05,0.00014379654,0.000542475,-0.00066193,0.0001500766,4.23725e-05,0.000203158517,0.000542353,-0.000626734,0.0001345632,4.87241e-05,0.00016717297,0.000625972,-0.000619547,-0.0001425378,5.35956e-05,0.000174300003,-6.02425e-05,-1.5777e-05,2.0,2.0,S19_32C
0.0001706104,2.8077e-05,0.000167485079,0.000515039,-0.000606022,0.000161222,3.17904e-05,0.00014379654,0.000542475,-0.00066193,0.0001500766,4.23725e-05,0.000203158517,0.000542353,-0.000626734,0.0001345632,4.87241e-05,0.00016717297,0.000625972,-0.000619547,2.0,2.0,S19_32C
0.0002016424,5.7757e-06,0.000131116452,0.000207899,-0.000580376,0.0001706104,2.8077e-05,0.000167485079,0.000515039,-0.000606022,0.000161222,3.17904e-05,0.00014379654,0.000542475,-0.00066193,0.0001500766,4.23725e-05,0.000203158517,0.000542353,-0.000626734,2.0,3.0,S19_32C
-0.0002689999,-0.0001998782,-0.000509597419,-0.00130824,-0.000911617,-0.0003260319,0.0001146651,5.12935621e-05,-6.48328e-05,-1.5401e-05,-0.0003686562,0.0001032983,4.40689982e-05,-7.33086e-05,-1.5655e-05,-0.0004229107,0.0001182337,3.46034722e-05,-4.90047e-05,-5.862e-06,3.0,3.0,S19_32C
-0.0001227603,-0.0002050079,-0.000513418985,-0.001465785,-0.000901901,-0.0002689999,-0.0001998782,-0.000509597419,-0.00130824,-0.000911617,-0.0003260319,0.0001146651,5.12935621e-05,-6.48328e-05,-1.5401e-05,-0.0003686562,0.0001032983,4.40689982e-05,-7.33086e-05,-1.5655e-05,3.0,3.0,S19_32C
-0.0001021237,-0.0002427229,-0.000534255465,-0.001485404,-0.0008547617,-0.0001227603,-0.0002050079,-0.000513418985,-0.001465785,-0.000901901,-0.0002689999,-0.0001998782,-0.000509597419,-0.00130824,-0.000911617,-0.0003260319,0.0001146651,5.12935621e-05,-6.48328e-05,-1.5401e-05,3.0,3.0,S19_32C
-8.15079e-05,-0.0002320842,-0.000512682833,-0.001485249,-0.000835881,-0.0001021237,-0.0002427229,-0.000534255465,-0.001485404,-0.0008547617,-0.0001227603,-0.0002050079,-0.000513418985,-0.001465785,-0.000901901,-0.0002689999,-0.0001998782,-0.000509597419,-0.00130824,-0.000911617,3.0,0.0,S19_32C
-0.0002844818,0.0001403809,0.000209794161,1.92533e-05,-0.00013415,-7.15447e-05,0.0001325313,0.000171274849,-0.0001214899,-0.000143921,-7.26125e-05,4.35809e-05,3.73193507e-05,-0.000115799,-1.214e-06,-7.35283e-05,5.25801e-05,5.14437961e-05,-0.0001147562,-7.0172e-05,4.0,1.0,S19_32C
-0.0003009361,0.0001287487,0.0002137626,2.68346e-05,-0.000143833,-0.0002844818,0.0001403809,0.000209794161,1.92533e-05,-0.00013415,-7.15447e-05,0.0001325313,0.000171274849,-0.0001214899,-0.000143921,-7.26125e-05,4.35809e-05,3.73193507e-05,-0.000115799,-1.214e-06,4.0,1.0,S19_32C
-0.0003197464,0.0001149137,0.000208204539,2.34661e-05,-0.000123938,-0.0003009361,0.0001287487,0.0002137626,2.68346e-05,-0.000143833,-0.0002844818,0.0001403809,0.000209794161,1.92533e-05,-0.00013415,-7.15447e-05,0.0001325313,0.000171274849,-0.0001214899,-0.000143921,4.0,7.0,S19_32C
-0.0003297222,0.000134666,0.000212101164,2.62684e-05,-0.000167823,-0.0003197464,0.0001149137,0.000208204539,2.34661e-05,-0.000123938,-0.0003009361,0.0001287487,0.0002137626,2.68346e-05,-0.000143833,-0.0002844818,0.0001403809,0.000209794161,1.92533e-05,-0.00013415,4.0,5.0,S19_32C
-0.0003350122,0.0001277228,0.000185659766,3.91567e-05,-0.000133698,-0.0003297222,0.000134666,0.000212101164,2.62684e-05,-0.000167823,-0.0003197464,0.0001149137,0.000208204539,2.34661e-05,-0.000123938,-0.0003009361,0.0001287487,0.0002137626,2.68346e-05,-0.000143833,4.0,5.0,S19_32C
-5.77715e-05,0.0004323104,0.000559222186,3.447e-07,-7.6211e-05,-3.20999e-05,0.0003793766,0.000540292356,-8.89501e-05,-9.0652e-05,-3.42387e-05,0.0001907151,-4.52013846e-05,-8.58194e-05,3.5759e-05,-3.53202e-05,0.0002147317,-5.14438689e-05,-8.92664e-05,3.4799e-05,5.0,8.0,S19_32C
-6.82655e-05,0.0004261151,0.000551503617,-7.0795e-06,-7.0371e-05,-5.77715e-05,0.0004323104,0.000559222186,3.447e-07,-7.6211e-05,-3.20999e-05,0.0003793766,0.000540292356,-8.89501e-05,-9.0652e-05,-3.42387e-05,0.0001907151,-4.52013846e-05,-8.58194e-05,3.5759e-05,5.0,8.0,S19_32C
-8.90049e-05,0.0004099166,0.000574064325,-6.14468e-05,-6.4839e-05,-6.82655e-05,0.0004261151,0.000551503617,-7.0795e-06,-7.0371e-05,-5.77715e-05,0.0004323104,0.000559222186,3.447e-07,-7.6211e-05,-3.20999e-05,0.0003793766,0.000540292356,-8.89501e-05,-9.0652e-05,5.0,8.0,S19_32C
-7.2859e-05,0.0003831298,0.000582018809,-3.0526e-05,-3.1134e-05,-8.90049e-05,0.0004099166,0.000574064325,-6.14468e-05,-6.4839e-05,-6.82655e-05,0.0004261151,0.000551503617,-7.0795e-06,-7.0371e-05,-5.77715e-05,0.0004323104,0.000559222186,3.447e-07,-7.6211e-05,5.0,8.0,S19_32C
-5.82677e-05,0.000372447,0.000548432814,1.10905e-05,-3.025e-05,-7.2859e-05,0.0003831298,0.000582018809,-3.0526e-05,-3.1134e-05,-8.90049e-05,0.0004099166,0.000574064325,-6.14468e-05,-6.4839e-05,-6.82655e-05,0.0004261151,0.000551503617,-7.0795e-06,-7.0371e-05,5.0,8.0,S19_32C
-7.32776e-05,0.0001781609,0.000618787308,-0.0003056659,-0.000180696,-3.26558e-05,-1.05643e-05,-1.46903621e-05,-0.0003269994,-0.000260727,-3.53328e-05,-2.0345e-05,-2.51361562e-05,-0.0003859034,-0.000275035,-3.32684e-05,-4.24816e-05,-3.97031217e-05,-0.0004422683,-0.000289233,5.0,1.0,S19_32C
-7.2387e-05,0.0001667312,0.000581177184,-0.0003113589,-0.000109751,-7.32776e-05,0.0001781609,0.000618787308,-0.0003056659,-0.000180696,-3.26558e-05,-1.05643e-05,-1.46903621e-05,-0.0003269994,-0.000260727,-3.53328e-05,-2.0345e-05,-2.51361562e-05,-0.0003859034,-0.000275035,5.0,5.0,S19_32C
-7.23398e-05,0.000163813,0.000586998009,-0.0003075225,-9.5211e-05,-7.2387e-05,0.0001667312,0.000581177184,-0.0003113589,-0.000109751,-7.32776e-05,0.0001781609,0.000618787308,-0.0003056659,-0.000180696,-3.26558e-05,-1.05643e-05,-1.46903621e-05,-0.0003269994,-0.000260727,5.0,5.0,S19_32C
-7.40821e-05,0.0001683876,0.000612634991,-0.0003020628,-6.24e-05,-7.23398e-05,0.000163813,0.000586998009,-0.0003075225,-9.5211e-05,-7.2387e-05,0.0001667312,0.000581177184,-0.0003113589,-0.000109751,-7.32776e-05,0.0001781609,0.000618787308,-0.0003056659,-0.000180696,5.0,0.0,S19_32C
