N1;P1;P2;N3;P3;AP;N1_prev1;P1_prev1;P2_prev1;N3_prev1;P3_prev1;N1_prev2;P1_prev2;P2_prev2;N3_prev2;P3_prev2;N1_prev3;P1_prev3;P2_prev3;N3_prev3;P3_prev3
-0.0004334739;1.65015e-05;2.75941443e-06;-0.0001515621;6.4928e-05;8.0;-0.00047230688;5.3863e-05;3.49858092e-05;-6.78904e-05;3.1785e-05;-0.0006028695;0.0001320373;0.000185549885;4.09631e-05;-0.000141989;-0.0007789505;0.0001379388;0.000199816175;7.59288e-05;-0.000156264
-0.0004002756;7.2306e-06;-1.59591054e-05;-0.0001756205;8.4458e-05;8.0;-0.0004334739;1.65015e-05;2.75941443e-06;-0.0001515621;6.4928e-05;-0.00047230688;5.3863e-05;3.49858092e-05;-6.78904e-05;3.1785e-05;-0.0006028695;0.0001320373;0.000185549885;4.09631e-05;-0.000141989
-0.000376748;4.583e-06;-2.84620965e-05;-0.0001900545;9.1204e-05;8.0;-0.0004002756;7.2306e-06;-1.59591054e-05;-0.0001756205;8.4458e-05;-0.0004334739;1.65015e-05;2.75941443e-06;-0.0001515621;6.4928e-05;-0.00047230688;5.3863e-05;3.49858092e-05;-6.78904e-05;3.1785e-05
-0.000359294;5.00804e-05;-3.75205354e-06;-0.0002013883;6.1251e-05;8.0;-0.000376748;4.583e-06;-2.84620965e-05;-0.0001900545;9.1204e-05;-0.0004002756;7.2306e-06;-1.59591054e-05;-0.0001756205;8.4458e-05;-0.0004334739;1.65015e-05;2.75941443e-06;-0.0001515621;6.4928e-05
-0.000296651;9.8794e-05;7.59776958e-05;-0.0001051012;-1.2122e-05;0.0;-0.000359294;5.00804e-05;-3.75205354e-06;-0.0002013883;6.1251e-05;-0.000376748;4.583e-06;-2.84620965e-05;-0.0001900545;9.1204e-05;-0.0004002756;7.2306e-06;-1.59591054e-05;-0.0001756205;8.4458e-05
-0.0002656841;0.0001132616;0.000127860985;-7.31559e-05;-3.2315e-05;0.0;-0.000296651;9.8794e-05;7.59776958e-05;-0.0001051012;-1.2122e-05;-0.000359294;5.00804e-05;-3.75205354e-06;-0.0002013883;6.1251e-05;-0.000376748;4.583e-06;-2.84620965e-05;-0.0001900545;9.1204e-05
-0.0002463283;0.0001132689;0.000112473659;-5.85659e-05;-3.7581e-05;0.0;-0.0002656841;0.0001132616;0.000127860985;-7.31559e-05;-3.2315e-05;-0.000296651;9.8794e-05;7.59776958e-05;-0.0001051012;-1.2122e-05;-0.000359294;5.00804e-05;-3.75205354e-06;-0.0002013883;6.1251e-05
-0.0002258648;0.0001118843;0.000114352093;-5.02548e-05;-4.9273e-05;0.0;-0.0002463283;0.0001132689;0.000112473659;-5.85659e-05;-3.7581e-05;-0.0002656841;0.0001132616;0.000127860985;-7.31559e-05;-3.2315e-05;-0.000296651;9.8794e-05;7.59776958e-05;-0.0001051012;-1.2122e-05
-0.0002119983;0.0001153595;0.000120155091;-4.32888e-05;-5.4009e-05;0.0;-0.0002258648;0.0001118843;0.000114352093;-5.02548e-05;-4.9273e-05;-0.0002463283;0.0001132689;0.000112473659;-5.85659e-05;-3.7581e-05;-0.0002656841;0.0001132616;0.000127860985;-7.31559e-05;-3.2315e-05
-0.0001985103;0.0001133717;0.000120564568;-3.78029e-05;-5.9695e-05;0.0;-0.0002119983;0.0001153595;0.000120155091;-4.32888e-05;-5.4009e-05;-0.0002258648;0.0001118843;0.000114352093;-5.02548e-05;-4.9273e-05;-0.0002463283;0.0001132689;0.000112473659;-5.85659e-05;-3.7581e-05
-0.00019407224;0.0007236881;0.000371524569;7.0528e-05;-0.000184306;8.0;-0.0001985103;0.0001133717;0.000120564568;-3.78029e-05;-5.9695e-05;-0.0002119983;0.0001153595;0.000120155091;-4.32888e-05;-5.4009e-05;-0.0002258648;0.0001118843;0.000114352093;-5.02548e-05;-4.9273e-05
-0.0002002957;0.0008633371;0.000397459313;8.0615e-05;-0.000197477;8.0;-0.00019407224;0.0007236881;0.000371524569;7.0528e-05;-0.000184306;-0.0001985103;0.0001133717;0.000120564568;-3.78029e-05;-5.9695e-05;-0.0002119983;0.0001153595;0.000120155091;-4.32888e-05;-5.4009e-05
-0.0001938707;0.0009070187;0.000411780347;8.64368e-05;-0.000195998;8.0;-0.0002002957;0.0008633371;0.000397459313;8.0615e-05;-0.000197477;-0.00019407224;0.0007236881;0.000371524569;7.0528e-05;-0.000184306;-0.0001985103;0.0001133717;0.000120564568;-3.78029e-05;-5.9695e-05
-0.0001887632;0.0009331394;0.000425288046;8.86425e-05;-0.000195777;8.0;-0.0001938707;0.0009070187;0.000411780347;8.64368e-05;-0.000195998;-0.0002002957;0.0008633371;0.000397459313;8.0615e-05;-0.000197477;-0.00019407224;0.0007236881;0.000371524569;7.0528e-05;-0.000184306
-0.0001849701;0.0009526378;0.000426309125;9.04773e-05;-0.000188281;8.0;-0.0001887632;0.0009331394;0.000425288046;8.86425e-05;-0.000195777;-0.0001938707;0.0009070187;0.000411780347;8.64368e-05;-0.000195998;-0.0002002957;0.0008633371;0.000397459313;8.0615e-05;-0.000197477
-0.0001453333;0.0003732516;0.000224096017;3.21971e-05;-0.00011494;0.0;-0.0001849701;0.0009526378;0.000426309125;9.04773e-05;-0.000188281;-0.0001887632;0.0009331394;0.000425288046;8.86425e-05;-0.000195777;-0.0001938707;0.0009070187;0.000411780347;8.64368e-05;-0.000195998
-0.0001367726;0.0002999939;0.000199857517;1.8064e-06;-9.2981e-05;0.0;-0.0001453333;0.0003732516;0.000224096017;3.21971e-05;-0.00011494;-0.0001849701;0.0009526378;0.000426309125;9.04773e-05;-0.000188281;-0.0001887632;0.0009331394;0.000425288046;8.86425e-05;-0.000195777
-0.000133076;0.000258704;0.000179459428;-4.1572e-06;-9.0354e-05;0.0;-0.0001367726;0.0002999939;0.000199857517;1.8064e-06;-9.2981e-05;-0.0001453333;0.0003732516;0.000224096017;3.21971e-05;-0.00011494;-0.0001849701;0.0009526378;0.000426309125;9.04773e-05;-0.000188281
-0.0001297864;0.0002289234;0.000170739018;-1.04426e-05;-7.9832e-05;0.0;-0.000133076;0.000258704;0.000179459428;-4.1572e-06;-9.0354e-05;-0.0001367726;0.0002999939;0.000199857517;1.8064e-06;-9.2981e-05;-0.0001453333;0.0003732516;0.000224096017;3.21971e-05;-0.00011494
-0.0001208354;0.000209087;0.000165290781;-1.39856e-05;-7.6752e-05;0.0;-0.0001297864;0.0002289234;0.000170739018;-1.04426e-05;-7.9832e-05;-0.000133076;0.000258704;0.000179459428;-4.1572e-06;-9.0354e-05;-0.0001367726;0.0002999939;0.000199857517;1.8064e-06;-9.2981e-05
-0.0001573043;0.0001592866;0.000221394337;-0.0001296308;1.7543e-05;5.0;-0.0001208354;0.000209087;0.000165290781;-1.39856e-05;-7.6752e-05;-0.0001297864;0.0002289234;0.000170739018;-1.04426e-05;-7.9832e-05;-0.000133076;0.000258704;0.000179459428;-4.1572e-06;-9.0354e-05
-0.0001857893;0.0002225068;0.000276141684;-0.000131578;1.2277e-05;5.0;-0.0001573043;0.0001592866;0.000221394337;-0.0001296308;1.7543e-05;-0.0001208354;0.000209087;0.000165290781;-1.39856e-05;-7.6752e-05;-0.0001297864;0.0002289234;0.000170739018;-1.04426e-05;-7.9832e-05
-0.0001894366;0.0002282342;0.000322042179;-0.0001251519;4.262e-06;5.0;-0.0001857893;0.0002225068;0.000276141684;-0.000131578;1.2277e-05;-0.0001573043;0.0001592866;0.000221394337;-0.0001296308;1.7543e-05;-0.0001208354;0.000209087;0.000165290781;-1.39856e-05;-7.6752e-05
-0.0001924755;0.000235426;0.000354513206;-0.0001197828;-4.306e-06;5.0;-0.0001894366;0.0002282342;0.000322042179;-0.0001251519;4.262e-06;-0.0001857893;0.0002225068;0.000276141684;-0.000131578;1.2277e-05;-0.0001573043;0.0001592866;0.000221394337;-0.0001296308;1.7543e-05
-0.0001933944;0.000248254;0.0003830723;-0.0001130785;-4.4581e-05;5.0;-0.0001924755;0.000235426;0.000354513206;-0.0001197828;-4.306e-06;-0.0001894366;0.0002282342;0.000322042179;-0.0001251519;4.262e-06;-0.0001857893;0.0002225068;0.000276141684;-0.000131578;1.2277e-05
-0.0001487876;0.0002299493;0.000342298037;-2.27788e-05;-0.000106715;0.0;-0.0001933944;0.000248254;0.0003830723;-0.0001130785;-4.4581e-05;-0.0001924755;0.000235426;0.000354513206;-0.0001197828;-4.306e-06;-0.0001894366;0.0002282342;0.000322042179;-0.0001251519;4.262e-06
-0.0001232208;0.0002070614;0.000300414686;9.6e-08;-0.000107124;0.0;-0.0001487876;0.0002299493;0.000342298037;-2.27788e-05;-0.000106715;-0.0001933944;0.000248254;0.0003830723;-0.0001130785;-4.4581e-05;-0.0001924755;0.000235426;0.000354513206;-0.0001197828;-4.306e-06
-0.0001141607;0.0001953925;0.000271654164;3.0925e-06;-0.000104772;0.0;-0.0001232208;0.0002070614;0.000300414686;9.6e-08;-0.000107124;-0.0001487876;0.0002299493;0.000342298037;-2.27788e-05;-0.000106715;-0.0001933944;0.000248254;0.0003830723;-0.0001130785;-4.4581e-05
-0.0001121971;0.0001875084;0.000248927798;1.093e-06;-0.000104319;0.0;-0.0001141607;0.0001953925;0.000271654164;3.0925e-06;-0.000104772;-0.0001232208;0.0002070614;0.000300414686;9.6e-08;-0.000107124;-0.0001487876;0.0002299493;0.000342298037;-2.27788e-05;-0.000106715
-0.000111082;0.0001777906;0.000233983606;7.2e-07;-0.000104849;0.0;-0.0001121971;0.0001875084;0.000248927798;1.093e-06;-0.000104319;-0.0001141607;0.0001953925;0.000271654164;3.0925e-06;-0.000104772;-0.0001232208;0.0002070614;0.000300414686;9.6e-08;-0.000107124
-0.0001082235;0.0001748629;0.000225753814;-1.009e-06;-9.6746e-05;0.0;-0.000111082;0.0001777906;0.000233983606;7.2e-07;-0.000104849;-0.0001121971;0.0001875084;0.000248927798;1.093e-06;-0.000104319;-0.0001141607;0.0001953925;0.000271654164;3.0925e-06;-0.000104772
-0.0001061109;0.0001694932;0.000208962461;-4.3721e-06;-9.3655e-05;0.0;-0.0001082235;0.0001748629;0.000225753814;-1.009e-06;-9.6746e-05;-0.000111082;0.0001777906;0.000233983606;7.2e-07;-0.000104849;-0.0001121971;0.0001875084;0.000248927798;1.093e-06;-0.000104319
-0.000105407;0.0001662183;0.000201992356;-5.4989e-06;-9.7618e-05;0.0;-0.0001061109;0.0001694932;0.000208962461;-4.3721e-06;-9.3655e-05;-0.0001082235;0.0001748629;0.000225753814;-1.009e-06;-9.6746e-05;-0.000111082;0.0001777906;0.000233983606;7.2e-07;-0.000104849
-0.0001036237;0.0001623276;0.000199072776;-3.9619e-06;-8.8929e-05;0.0;-0.000105407;0.0001662183;0.000201992356;-5.4989e-06;-9.7618e-05;-0.0001061109;0.0001694932;0.000208962461;-4.3721e-06;-9.3655e-05;-0.0001082235;0.0001748629;0.000225753814;-1.009e-06;-9.6746e-05
-0.0001008586;0.0001587128;0.000193994012;-7.887e-07;-9.6691e-05;0.0;-0.0001036237;0.0001623276;0.000199072776;-3.9619e-06;-8.8929e-05;-0.000105407;0.0001662183;0.000201992356;-5.4989e-06;-9.7618e-05;-0.0001061109;0.0001694932;0.000208962461;-4.3721e-06;-9.3655e-05
-9.86883e-05;0.0001516857;0.000189587328;-4.8379e-06;-8.6026e-05;0.0;-0.0001008586;0.0001587128;0.000193994012;-7.887e-07;-9.6691e-05;-0.0001036237;0.0001623276;0.000199072776;-3.9619e-06;-8.8929e-05;-0.000105407;0.0001662183;0.000201992356;-5.4989e-06;-9.7618e-05
-9.5367e-05;0.0001492636;0.000183549462;-5.956e-06;-8.3829e-05;0.0;-9.86883e-05;0.0001516857;0.000189587328;-4.8379e-06;-8.6026e-05;-0.0001008586;0.0001587128;0.000193994012;-7.887e-07;-9.6691e-05;-0.0001036237;0.0001623276;0.000199072776;-3.9619e-06;-8.8929e-05
-9.53376e-05;0.0001461272;0.000184387667;-9.679e-06;-0.000100455;0.0;-9.5367e-05;0.0001492636;0.000183549462;-5.956e-06;-8.3829e-05;-9.86883e-05;0.0001516857;0.000189587328;-4.8379e-06;-8.6026e-05;-0.0001008586;0.0001587128;0.000193994012;-7.887e-07;-9.6691e-05
-0.0001467578;0.0003197987;0.000611113617;0.0009366172;-0.001126253;2.0;-9.53376e-05;0.0001461272;0.000184387667;-9.679e-06;-0.000100455;-9.5367e-05;0.0001492636;0.000183549462;-5.956e-06;-8.3829e-05;-9.86883e-05;0.0001516857;0.000189587328;-4.8379e-06;-8.6026e-05
-9.87659e-05;0.0003135163;0.000628361246;0.0011283472;-0.00121856;2.0;-0.0001467578;0.0003197987;0.000611113617;0.0009366172;-0.001126253;-9.53376e-05;0.0001461272;0.000184387667;-9.679e-06;-0.000100455;-9.5367e-05;0.0001492636;0.000183549462;-5.956e-06;-8.3829e-05
-6.14514e-05;0.0003056018;0.000625729037;0.0011849421;-0.001251902;2.0;-9.87659e-05;0.0003135163;0.000628361246;0.0011283472;-0.00121856;-0.0001467578;0.0003197987;0.000611113617;0.0009366172;-0.001126253;-9.53376e-05;0.0001461272;0.000184387667;-9.679e-06;-0.000100455
-2.36314e-05;0.0002941773;0.000619963917;0.001203927;-0.001270141;2.0;-6.14514e-05;0.0003056018;0.000625729037;0.0011849421;-0.001251902;-9.87659e-05;0.0003135163;0.000628361246;0.0011283472;-0.00121856;-0.0001467578;0.0003197987;0.000611113617;0.0009366172;-0.001126253
-2.8648e-06;0.00028556;0.000611149648;0.0012191976;-0.001281004;2.0;-2.36314e-05;0.0002941773;0.000619963917;0.001203927;-0.001270141;-6.14514e-05;0.0003056018;0.000625729037;0.0011849421;-0.001251902;-9.87659e-05;0.0003135163;0.000628361246;0.0011283472;-0.00121856
-1.7675e-06;0.0001908284;0.000414479902;0.0012246703;-0.000771141;2.0;-2.8648e-06;0.00028556;0.000611149648;0.0012191976;-0.001281004;-2.36314e-05;0.0002941773;0.000619963917;0.001203927;-0.001270141;-6.14514e-05;0.0003056018;0.000625729037;0.0011849421;-0.001251902
6.3843e-05;0.0001340272;0.000242860289;0.0003918887;-0.000391079;0.0;-1.7675e-06;0.0001908284;0.000414479902;0.0012246703;-0.000771141;-2.8648e-06;0.00028556;0.000611149648;0.0012191976;-0.001281004;-2.36314e-05;0.0002941773;0.000619963917;0.001203927;-0.001270141
2.63777e-05;0.0001217887;0.000200989904;0.0002229934;-0.000262008;0.0;6.3843e-05;0.0001340272;0.000242860289;0.0003918887;-0.000391079;-1.7675e-06;0.0001908284;0.000414479902;0.0012246703;-0.000771141;-2.8648e-06;0.00028556;0.000611149648;0.0012191976;-0.001281004
-6.2226e-06;0.0001246944;0.000189090235;0.0001366207;-0.000228445;0.0;2.63777e-05;0.0001217887;0.000200989904;0.0002229934;-0.000262008;6.3843e-05;0.0001340272;0.000242860289;0.0003918887;-0.000391079;-1.7675e-06;0.0001908284;0.000414479902;0.0012246703;-0.000771141
-2.07331e-05;0.0001246462;0.000189321945;0.0001070918;-0.000197808;0.0;-6.2226e-06;0.0001246944;0.000189090235;0.0001366207;-0.000228445;2.63777e-05;0.0001217887;0.000200989904;0.0002229934;-0.000262008;6.3843e-05;0.0001340272;0.000242860289;0.0003918887;-0.000391079
-7.035354e-05;0.0021480686;-0.000102996783;-0.0001115851;6.2024e-05;9.0;-2.07331e-05;0.0001246462;0.000189321945;0.0001070918;-0.000197808;-6.2226e-06;0.0001246944;0.000189090235;0.0001366207;-0.000228445;2.63777e-05;0.0001217887;0.000200989904;0.0002229934;-0.000262008
-9.88477e-05;0.0023839513;-0.00017120791;-0.0002002592;0.000120858;9.0;-7.035354e-05;0.0021480686;-0.000102996783;-0.0001115851;6.2024e-05;-2.07331e-05;0.0001246462;0.000189321945;0.0001070918;-0.000197808;-6.2226e-06;0.0001246944;0.000189090235;0.0001366207;-0.000228445
-0.0001072312;0.0025236319;-0.000223822688;-0.0002481613;0.000165328;9.0;-9.88477e-05;0.0023839513;-0.00017120791;-0.0002002592;0.000120858;-7.035354e-05;0.0021480686;-0.000102996783;-0.0001115851;6.2024e-05;-2.07331e-05;0.0001246462;0.000189321945;0.0001070918;-0.000197808
-0.0001133803;0.0026077171;-0.000246002892;-0.0002808221;0.00018095;9.0;-0.0001072312;0.0025236319;-0.000223822688;-0.0002481613;0.000165328;-9.88477e-05;0.0023839513;-0.00017120791;-0.0002002592;0.000120858;-7.035354e-05;0.0021480686;-0.000102996783;-0.0001115851;6.2024e-05
-0.0001168598;0.0026740642;-0.000269041338;-0.0003057662;0.000209864;9.0;-0.0001133803;0.0026077171;-0.000246002892;-0.0002808221;0.00018095;-0.0001072312;0.0025236319;-0.000223822688;-0.0002481613;0.000165328;-9.88477e-05;0.0023839513;-0.00017120791;-0.0002002592;0.000120858
-0.0001044849;0.0014936169;-9.50254253e-05;-0.0002589453;6.2499e-05;0.0;-0.0001168598;0.0026740642;-0.000269041338;-0.0003057662;0.000209864;-0.0001133803;0.0026077171;-0.000246002892;-0.0002808221;0.00018095;-0.0001072312;0.0025236319;-0.000223822688;-0.0002481613;0.000165328
-7.89872e-05;0.0008476359;-1.76077526e-06;-0.000137162;1.0665e-05;0.0;-0.0001044849;0.0014936169;-9.50254253e-05;-0.0002589453;6.2499e-05;-0.0001168598;0.0026740642;-0.000269041338;-0.0003057662;0.000209864;-0.0001133803;0.0026077171;-0.000246002892;-0.0002808221;0.00018095
-7.42479e-05;0.0006661799;5.10733771e-05;-0.000100379;-2.473e-05;0.0;-7.89872e-05;0.0008476359;-1.76077526e-06;-0.000137162;1.0665e-05;-0.0001044849;0.0014936169;-9.50254253e-05;-0.0002589453;6.2499e-05;-0.0001168598;0.0026740642;-0.000269041338;-0.0003057662;0.000209864
-7.11272e-05;0.000558785;7.59724935e-05;-8.19251e-05;-3.8188e-05;0.0;-7.42479e-05;0.0006661799;5.10733771e-05;-0.000100379;-2.473e-05;-7.89872e-05;0.0008476359;-1.76077526e-06;-0.000137162;1.0665e-05;-0.0001044849;0.0014936169;-9.50254253e-05;-0.0002589453;6.2499e-05
-6.94855e-05;0.0004746766;9.65391737e-05;-6.84882e-05;-4.3609e-05;0.0;-7.11272e-05;0.000558785;7.59724935e-05;-8.19251e-05;-3.8188e-05;-7.42479e-05;0.0006661799;5.10733771e-05;-0.000100379;-2.473e-05;-7.89872e-05;0.0008476359;-1.76077526e-06;-0.000137162;1.0665e-05
-6.91016e-05;0.0004197059;0.000104641615;-6.1269e-05;-4.6137e-05;0.0;-6.94855e-05;0.0004746766;9.65391737e-05;-6.84882e-05;-4.3609e-05;-7.11272e-05;0.000558785;7.59724935e-05;-8.19251e-05;-3.8188e-05;-7.42479e-05;0.0006661799;5.10733771e-05;-0.000100379;-2.473e-05
-6.88813e-05;0.000387395;0.000112818721;-5.34477e-05;-5.8834e-05;0.0;-6.91016e-05;0.0004197059;0.000104641615;-6.1269e-05;-4.6137e-05;-6.94855e-05;0.0004746766;9.65391737e-05;-6.84882e-05;-4.3609e-05;-7.11272e-05;0.000558785;7.59724935e-05;-8.19251e-05;-3.8188e-05
-7.09363e-05;0.0012055305;1.85148274e-05;-0.0001146657;1.0687e-05;9.0;-6.88813e-05;0.000387395;0.000112818721;-5.34477e-05;-5.8834e-05;-6.91016e-05;0.0004197059;0.000104641615;-6.1269e-05;-4.6137e-05;-6.94855e-05;0.0004746766;9.65391737e-05;-6.84882e-05;-4.3609e-05
-6.56358e-05;0.0013761426;-3.35676705e-05;-0.0001343356;4.3775e-05;9.0;-7.09363e-05;0.0012055305;1.85148274e-05;-0.0001146657;1.0687e-05;-6.88813e-05;0.000387395;0.000112818721;-5.34477e-05;-5.8834e-05;-6.91016e-05;0.0004197059;0.000104641615;-6.1269e-05;-4.6137e-05
-7.06383e-05;0.0014698491;-5.24531642e-05;-0.0001658379;6.9024e-05;9.0;-6.56358e-05;0.0013761426;-3.35676705e-05;-0.0001343356;4.3775e-05;-7.09363e-05;0.0012055305;1.85148274e-05;-0.0001146657;1.0687e-05;-6.88813e-05;0.000387395;0.000112818721;-5.34477e-05;-5.8834e-05
-7.30248e-05;0.0015306522;-7.09909364e-05;-0.0001842032;8.501e-05;9.0;-7.06383e-05;0.0014698491;-5.24531642e-05;-0.0001658379;6.9024e-05;-6.56358e-05;0.0013761426;-3.35676705e-05;-0.0001343356;4.3775e-05;-7.09363e-05;0.0012055305;1.85148274e-05;-0.0001146657;1.0687e-05
-7.42573e-05;0.0015716663;-9.64506617e-05;-0.0001987212;0.000100069;9.0;-7.30248e-05;0.0015306522;-7.09909364e-05;-0.0001842032;8.501e-05;-7.06383e-05;0.0014698491;-5.24531642e-05;-0.0001658379;6.9024e-05;-6.56358e-05;0.0013761426;-3.35676705e-05;-0.0001343356;4.3775e-05
-8.2859e-05;0.0010439023;-4.91620885e-05;-0.0001939902;7.5019e-05;0.0;-7.42573e-05;0.0015716663;-9.64506617e-05;-0.0001987212;0.000100069;-7.30248e-05;0.0015306522;-7.09909364e-05;-0.0001842032;8.501e-05;-7.06383e-05;0.0014698491;-5.24531642e-05;-0.0001658379;6.9024e-05
-8.04662e-05;0.000769988;-7.51220523e-06;-0.0001613884;4.235e-05;0.0;-8.2859e-05;0.0010439023;-4.91620885e-05;-0.0001939902;7.5019e-05;-7.42573e-05;0.0015716663;-9.64506617e-05;-0.0001987212;0.000100069;-7.30248e-05;0.0015306522;-7.09909364e-05;-0.0001842032;8.501e-05
-7.74578e-05;0.0006302827;3.27453417e-05;-0.0001373823;2.4377e-05;0.0;-8.04662e-05;0.000769988;-7.51220523e-06;-0.0001613884;4.235e-05;-8.2859e-05;0.0010439023;-4.91620885e-05;-0.0001939902;7.5019e-05;-7.42573e-05;0.0015716663;-9.64506617e-05;-0.0001987212;0.000100069
-7.67361e-05;0.0005386981;4.41792108e-05;-0.0001223571;6.624e-06;0.0;-7.74578e-05;0.0006302827;3.27453417e-05;-0.0001373823;2.4377e-05;-8.04662e-05;0.000769988;-7.51220523e-06;-0.0001613884;4.235e-05;-8.2859e-05;0.0010439023;-4.91620885e-05;-0.0001939902;7.5019e-05
-7.52696e-05;0.0004705772;5.89482443e-05;-0.0001119855;-4.86e-07;0.0;-7.67361e-05;0.0005386981;4.41792108e-05;-0.0001223571;6.624e-06;-7.74578e-05;0.0006302827;3.27453417e-05;-0.0001373823;2.4377e-05;-8.04662e-05;0.000769988;-7.51220523e-06;-0.0001613884;4.235e-05
-7.39279e-05;0.0004249728;6.92213362e-05;-0.0001050838;-3.422e-06;0.0;-7.52696e-05;0.0004705772;5.89482443e-05;-0.0001119855;-4.86e-07;-7.67361e-05;0.0005386981;4.41792108e-05;-0.0001223571;6.624e-06;-7.74578e-05;0.0006302827;3.27453417e-05;-0.0001373823;2.4377e-05
-7.38461e-05;0.0003795601;-0.000121290126;-0.0001000659;0.000140962;0.0;-7.39279e-05;0.0004249728;6.92213362e-05;-0.0001050838;-3.422e-06;-7.52696e-05;0.0004705772;5.89482443e-05;-0.0001119855;-4.86e-07;-7.67361e-05;0.0005386981;4.41792108e-05;-0.0001223571;6.624e-06
-0.0001123733;0.0010131367;-0.000268800912;-0.0003294276;0.000254158;9.0;-7.38461e-05;0.0003795601;-0.000121290126;-0.0001000659;0.000140962;-7.39279e-05;0.0004249728;6.92213362e-05;-0.0001050838;-3.422e-06;-7.52696e-05;0.0004705772;5.89482443e-05;-0.0001119855;-4.86e-07
-0.0001193763;0.0012006517;-0.00032324341;-0.0003828469;0.000294289;9.0;-0.0001123733;0.0010131367;-0.000268800912;-0.0003294276;0.000254158;-7.38461e-05;0.0003795601;-0.000121290126;-0.0001000659;0.000140962;-7.39279e-05;0.0004249728;6.92213362e-05;-0.0001050838;-3.422e-06
-0.000122798;0.0013148325;-0.0003475392;-0.0004080845;0.00031457;9.0;-0.0001193763;0.0012006517;-0.00032324341;-0.0003828469;0.000294289;-0.0001123733;0.0010131367;-0.000268800912;-0.0003294276;0.000254158;-7.38461e-05;0.0003795601;-0.000121290126;-0.0001000659;0.000140962
-0.0001265985;0.0013588792;-0.000385988969;-0.000433151;0.000337413;9.0;-0.000122798;0.0013148325;-0.0003475392;-0.0004080845;0.00031457;-0.0001193763;0.0012006517;-0.00032324341;-0.0003828469;0.000294289;-0.0001123733;0.0010131367;-0.000268800912;-0.0003294276;0.000254158
-0.000126095;0.0014070403;-0.000393115653;-0.0004445481;0.000347261;9.0;-0.0001265985;0.0013588792;-0.000385988969;-0.000433151;0.000337413;-0.000122798;0.0013148325;-0.0003475392;-0.0004080845;0.00031457;-0.0001193763;0.0012006517;-0.00032324341;-0.0003828469;0.000294289
-0.0001084763;0.0012112622;-0.000209389604;-0.0003655757;0.000185333;0.0;-0.000126095;0.0014070403;-0.000393115653;-0.0004445481;0.000347261;-0.0001265985;0.0013588792;-0.000385988969;-0.000433151;0.000337413;-0.000122798;0.0013148325;-0.0003475392;-0.0004080845;0.00031457
-8.8043e-05;0.0008725985;-7.84197691e-05;-0.0002365657;0.000109994;0.0;-0.0001084763;0.0012112622;-0.000209389604;-0.0003655757;0.000185333;-0.000126095;0.0014070403;-0.000393115653;-0.0004445481;0.000347261;-0.0001265985;0.0013588792;-0.000385988969;-0.000433151;0.000337413
-8.13967e-05;0.0006978664;-1.79391664e-05;-0.0001854031;7.5096e-05;0.0;-8.8043e-05;0.0008725985;-7.84197691e-05;-0.0002365657;0.000109994;-0.0001084763;0.0012112622;-0.000209389604;-0.0003655757;0.000185333;-0.000126095;0.0014070403;-0.000393115653;-0.0004445481;0.000347261
-7.67896e-05;0.0005967057;9.33150022e-06;-0.0001590387;4.2395e-05;0.0;-8.13967e-05;0.0006978664;-1.79391664e-05;-0.0001854031;7.5096e-05;-8.8043e-05;0.0008725985;-7.84197691e-05;-0.0002365657;0.000109994;-0.0001084763;0.0012112622;-0.000209389604;-0.0003655757;0.000185333
-7.32388e-05;0.0005033327;4.45292317e-05;-0.0001367955;3.3032e-05;0.0;-7.67896e-05;0.0005967057;9.33150022e-06;-0.0001590387;4.2395e-05;-8.13967e-05;0.0006978664;-1.79391664e-05;-0.0001854031;7.5096e-05;-8.8043e-05;0.0008725985;-7.84197691e-05;-0.0002365657;0.000109994
-6.94498e-05;0.0004567884;6.18145932e-05;-0.0001257224;2.0844e-05;0.0;-7.32388e-05;0.0005033327;4.45292317e-05;-0.0001367955;3.3032e-05;-7.67896e-05;0.0005967057;9.33150022e-06;-0.0001590387;4.2395e-05;-8.13967e-05;0.0006978664;-1.79391664e-05;-0.0001854031;7.5096e-05
-6.53106e-05;0.0004214965;7.25390782e-05;-0.0001164884;1.4043e-05;0.0;-6.94498e-05;0.0004567884;6.18145932e-05;-0.0001257224;2.0844e-05;-7.32388e-05;0.0005033327;4.45292317e-05;-0.0001367955;3.3032e-05;-7.67896e-05;0.0005967057;9.33150022e-06;-0.0001590387;4.2395e-05
-6.36752e-05;0.0003887293;8.11390491e-05;-0.0001082417;6.481e-06;0.0;-6.53106e-05;0.0004214965;7.25390782e-05;-0.0001164884;1.4043e-05;-6.94498e-05;0.0004567884;6.18145932e-05;-0.0001257224;2.0844e-05;-7.32388e-05;0.0005033327;4.45292317e-05;-0.0001367955;3.3032e-05
-6.08828e-05;0.0003600543;8.8719964e-05;-0.0001035795;-2.882e-06;0.0;-6.36752e-05;0.0003887293;8.11390491e-05;-0.0001082417;6.481e-06;-6.53106e-05;0.0004214965;7.25390782e-05;-0.0001164884;1.4043e-05;-6.94498e-05;0.0004567884;6.18145932e-05;-0.0001257224;2.0844e-05
